show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,duration_value,duration_unit,dir_cast
s8168,Movie,Terminator Salvation,McG,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside","United States, Germany, United Kingdom, Italy",2020-01-01,2009,PG-13,115 min,"Action & Adventure, Sci-Fi & Fantasy",115.0,min,"McG---Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside"
s8169,Movie,Terra,"Yann Arthus-Bertrand, Michael Pitiot",Vanessa Paradis,France,2016-05-01,2015,TV-PG,98 min,"Documentaries, International Movies",98.0,min,"Yann Arthus-Bertrand, Michael Pitiot---Vanessa Paradis"
s8170,Movie,Terrifier,Damien Leone,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy",United States,2018-09-01,2017,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers",84.0,min,"Damien Leone---Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy"
s8171,Movie,Teshan,Sukhbir Singh,"Happy Raikoti, Diljott, Prince Kanwaljit Singh, Karamjit Anmol, Harinder Bhullar, Virast Sandhu, Anita Devgan, Simran Sehajpal",India,2017-10-15,2016,TV-PG,133 min,"Comedies, International Movies, Romantic Movies",133.0,min,"Sukhbir Singh---Happy Raikoti, Diljott, Prince Kanwaljit Singh, Karamjit Anmol, Harinder Bhullar, Virast Sandhu, Anita Devgan, Simran Sehajpal"
s8172,Movie,Tezz,Priyadarshan,"Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal","United Kingdom, India",2017-12-01,2012,TV-MA,121 min,"Action & Adventure, International Movies, Music & Musicals",121.0,min,"Priyadarshan---Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal"
s8173,TV Show,Th Eena Meena Deeka Chase Comedy Show,Dheeraj Berry,"Sanjay Keni, Priya Raina",India,2018-03-31,2015,TV-Y7,1 Season,"Kids' TV, TV Comedies",1.0,Season,"Dheeraj Berry---Sanjay Keni, Priya Raina"
s8174,TV Show,Thackeray,Not Given,Not Given,India,2019-05-25,2019,TV-MA,1 Season,TV Shows,1.0,Season,Not Given---Not Given
s8175,TV Show,That '70s Show,Not Given,"Topher Grace, Mila Kunis, Ashton Kutcher, Danny Masterson, Laura Prepon, Wilmer Valderrama, Debra Jo Rupp, Kurtwood Smith, Don Stark, Tanya Roberts, Tommy Chong, Lisa Robin Kelly",United States,2017-11-01,2005,TV-14,8 Seasons,TV Comedies,8.0,Seasons,"Not Given---Topher Grace, Mila Kunis, Ashton Kutcher, Danny Masterson, Laura Prepon, Wilmer Valderrama, Debra Jo Rupp, Kurtwood Smith, Don Stark, Tanya Roberts, Tommy Chong, Lisa Robin Kelly"
s8176,TV Show,The 2000s,Not Given,Not Given,United States,2019-02-19,2018,TV-MA,1 Season,Docuseries,1.0,Season,Not Given---Not Given
s8177,Movie,The 24 Hour War,"Nate Adams, Adam Carolla",Not Given,United States,2019-11-15,2016,TV-MA,100 min,"Documentaries, Sports Movies",100.0,min,"Nate Adams, Adam Carolla---Not Given"
s8178,Movie,The 4th Company,"Mitzi Vanessa Arreola, Amir Galvan Cervera","Adrian Ladron, Andoni Gracia, Hernán Mendoza, Gabino Rodríguez, Darío T. Pie, Manuel Ojeda","Mexico, Spain",2018-04-06,2016,TV-MA,117 min,"Action & Adventure, Dramas, International Movies",117.0,min,"Mitzi Vanessa Arreola, Amir Galvan Cervera---Adrian Ladron, Andoni Gracia, Hernán Mendoza, Gabino Rodríguez, Darío T. Pie, Manuel Ojeda"
s8179,Movie,The Accountant of Auschwitz,Matthew Shoychet,Not Given,Canada,2019-07-01,2018,TV-14,78 min,"Documentaries, International Movies",78.0,min,Matthew Shoychet---Not Given
s8180,Movie,The Adderall Diaries,Pamela Romanowsky,"James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre",United States,2018-07-15,2015,R,87 min,"Dramas, Thrillers",87.0,min,"Pamela Romanowsky---James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre"
s8181,TV Show,The Adjusters,Not Given,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",Not Given,2017-09-18,2010,TV-PG,2 Seasons,"International TV Shows, TV Dramas",2.0,Seasons,"Not Given---Rynn Lim, Chris Tong, Aric Ho, Chan Fong"
s8182,Movie,The Adventure Club,Geoff Anderson,"Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis",Canada,2017-05-10,2016,TV-Y7,88 min,Children & Family Movies,88.0,min,"Geoff Anderson---Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis"
s8184,Movie,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez, David Arquette, Kristin Davis, Jacob Davich, Sasha Pieterse, Rico Torres",United States,2020-12-02,2005,PG,93 min,Children & Family Movies,93.0,min,"Robert Rodriguez---Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez, David Arquette, Kristin Davis, Jacob Davich, Sasha Pieterse, Rico Torres"
s8185,Movie,The Adventures of Tintin,Steven Spielberg,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg, Daniel Mays, Gad Elmaleh, Toby Jones, Joe Starr","United States, New Zealand, United Kingdom",2019-11-20,2011,PG,107 min,Children & Family Movies,107.0,min,"Steven Spielberg---Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost, Simon Pegg, Daniel Mays, Gad Elmaleh, Toby Jones, Joe Starr"
s8186,Movie,The Aerial,Esteban Sapir,"Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro",Argentina,2018-04-01,2007,TV-MA,99 min,"Dramas, International Movies, Sci-Fi & Fantasy",99.0,min,"Esteban Sapir---Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro"
s8187,Movie,The Age of Shadows,Jee-woon Kim,"Kang-ho Song, Gong Yoo, Ji-min Han, Tae-goo Eom, Sung-rok Shin, Hee-soon Park, Young-ju Seo, Song Kang-ho",South Korea,2018-01-01,2016,TV-MA,140 min,"Action & Adventure, Dramas, International Movies",140.0,min,"Jee-woon Kim---Kang-ho Song, Gong Yoo, Ji-min Han, Tae-goo Eom, Sung-rok Shin, Hee-soon Park, Young-ju Seo, Song Kang-ho"
s8188,Movie,The American President,Rob Reiner,"Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox, David Paymer, Samantha Mathis, John Mahoney, Anna Deavere Smith, Nina Siemaszko, Wendie Malick, Shawna Waldron, Richard Dreyfuss, Joshua Malina",United States,2021-01-01,1995,PG-13,113 min,"Comedies, Dramas, Romantic Movies",113.0,min,"Rob Reiner---Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox, David Paymer, Samantha Mathis, John Mahoney, Anna Deavere Smith, Nina Siemaszko, Wendie Malick, Shawna Waldron, Richard Dreyfuss, Joshua Malina"
s8189,Movie,The Amityville Horror,Andrew Douglas,"Ryan Reynolds, Melissa George, Chloë Grace Moretz, Jesse James, Jimmy Bennett, Rachel Nichols, Philip Baker Hall, Isabel Conner, Brendan Donaldson, Annabel Armour",United States,2020-01-01,2005,R,89 min,Horror Movies,89.0,min,"Andrew Douglas---Ryan Reynolds, Melissa George, Chloë Grace Moretz, Jesse James, Jimmy Bennett, Rachel Nichols, Philip Baker Hall, Isabel Conner, Brendan Donaldson, Annabel Armour"
s8190,TV Show,The Andy Griffith Show,Not Given,"Andy Griffith, Ron Howard, Don Knotts, Frances Bavier, Howard McNear, Hope Summers",United States,2017-07-01,1967,TV-G,8 Seasons,"Classic & Cult TV, TV Comedies",8.0,Seasons,"Not Given---Andy Griffith, Ron Howard, Don Knotts, Frances Bavier, Howard McNear, Hope Summers"
s8191,Movie,The Angry Birds Movie 2,"Thurop Van Orman, John Rice","Jason Sudeikis, Rachel Bloom, Leslie Jones, Josh Gad, Bill Hader, Danny McBride, Awkwafina, Sterling K. Brown, Tiffany Haddish, Eugenio Derbez","Finland, United States",2020-02-27,2019,PG,97 min,"Children & Family Movies, Comedies",97.0,min,"Thurop Van Orman, John Rice---Jason Sudeikis, Rachel Bloom, Leslie Jones, Josh Gad, Bill Hader, Danny McBride, Awkwafina, Sterling K. Brown, Tiffany Haddish, Eugenio Derbez"
s8192,Movie,The Animal People,"Denis Hennelly, Casey Suchan",Not Given,United States,2020-03-11,2019,TV-MA,97 min,Documentaries,97.0,min,"Denis Hennelly, Casey Suchan---Not Given"
s8193,Movie,The Ant's Scream,Sameh Abdulaziz,"Amr Abdel-Geleel, Rania Yousef, Salloum Haddad, Hesham Al-Meligy, Farida Al-Gready, Ahmad Wafiq, Mohamed Abo El Hassan, Amr Sakr, Ahmed Gamal Saeed, Riham Ayman",Egypt,2019-06-13,2010,TV-14,108 min,"Comedies, Dramas, International Movies",108.0,min,"Sameh Abdulaziz---Amr Abdel-Geleel, Rania Yousef, Salloum Haddad, Hesham Al-Meligy, Farida Al-Gready, Ahmad Wafiq, Mohamed Abo El Hassan, Amr Sakr, Ahmed Gamal Saeed, Riham Ayman"
s8194,TV Show,The Apartment,Not Given,"Jamie Durie, Laurence Llewelyn-Bowen",Singapore,2018-12-14,2014,TV-PG,2 Seasons,"International TV Shows, Reality TV",2.0,Seasons,"Not Given---Jamie Durie, Laurence Llewelyn-Bowen"
s8195,Movie,The Apostate,Federico Veiroj,"Álvaro Ogalla, Marta Larralde, Bárbara Lennie, Vicky Peña, Juan Calot, Kaiet Rodriguez, Andrés Gertrúdix, Joaquín Climent, Álvaro Roig, Tino Martinez, Mercedes Hoyos","Spain, France, Uruguay",2017-05-10,2015,TV-MA,80 min,"Comedies, Dramas, International Movies",80.0,min,"Federico Veiroj---Álvaro Ogalla, Marta Larralde, Bárbara Lennie, Vicky Peña, Juan Calot, Kaiet Rodriguez, Andrés Gertrúdix, Joaquín Climent, Álvaro Roig, Tino Martinez, Mercedes Hoyos"
s8196,Movie,The Art of the Steal,Jonathan Sobol,"Kurt Russell, Jay Baruchel, Katheryn Winnick, Chris Diamantopoulos, Kenneth Welsh, Jason Jones, Terence Stamp, Matt Dillon, Devon Bostick","Canada, United States",2018-12-08,2013,R,90 min,"Action & Adventure, Comedies, Independent Movies",90.0,min,"Jonathan Sobol---Kurt Russell, Jay Baruchel, Katheryn Winnick, Chris Diamantopoulos, Kenneth Welsh, Jason Jones, Terence Stamp, Matt Dillon, Devon Bostick"
s8197,Movie,The Art of War,Christian Duguay,"Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Cary-Hiroyuki Tagawa, Michael Biehn, Donald Sutherland, Liliana Komorowska, James Hong","United States, Canada",2020-07-01,2000,R,117 min,Action & Adventure,117.0,min,"Christian Duguay---Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Cary-Hiroyuki Tagawa, Michael Biehn, Donald Sutherland, Liliana Komorowska, James Hong"
s8198,Movie,The Assignment,Walter Hill,"Michelle Rodriguez, Sigourney Weaver, Tony Shalhoub, Anthony LaPaglia, Caitlin Gerard, Brent Langdon, Adrian Hough, Ken Kirzinger, Darryl Quon, Caroline Chan","France, Canada, United States",2020-03-15,2016,R,95 min,Action & Adventure,95.0,min,"Walter Hill---Michelle Rodriguez, Sigourney Weaver, Tony Shalhoub, Anthony LaPaglia, Caitlin Gerard, Brent Langdon, Adrian Hough, Ken Kirzinger, Darryl Quon, Caroline Chan"
s8199,Movie,The Autopsy of Jane Doe,André Øvredal,"Emile Hirsch, Brian Cox, Ophelia Lovibond, Michael McElhatton, Parker Sawyers, Jane Perry, Olwen Catherine Kelly","United Kingdom, United States",2018-12-30,2016,R,86 min,"Horror Movies, Independent Movies, Thrillers",86.0,min,"André Øvredal---Emile Hirsch, Brian Cox, Ophelia Lovibond, Michael McElhatton, Parker Sawyers, Jane Perry, Olwen Catherine Kelly"
s8200,TV Show,The Bachelor,Not Given,Not Given,Not Given,2019-12-01,2009,TV-14,1 Season,"Reality TV, Romantic TV Shows",1.0,Season,Not Given---Not Given
s8201,Movie,The Bachelors,Kurt Voelker,"J.K. Simmons, Josh Wiggins, Julie Delpy, Odeya Rush, Kevin Dunn, Kimberly Crandall, Jean Louisa Kelly, Charlie DePew, Tyrel Jackson Williams, Tom Amandes, Spencer List, Jacqueline Mazarella, Vanessa Howard, Harold Perrineau",United States,2018-02-21,2017,TV-14,100 min,Dramas,100.0,min,"Kurt Voelker---J.K. Simmons, Josh Wiggins, Julie Delpy, Odeya Rush, Kevin Dunn, Kimberly Crandall, Jean Louisa Kelly, Charlie DePew, Tyrel Jackson Williams, Tom Amandes, Spencer List, Jacqueline Mazarella, Vanessa Howard, Harold Perrineau"
s8202,Movie,The Bad Education Movie,Elliot Hegarty,"Jack Whitehall, Joanna Scanlan, Iain Glen, Ethan Lawrence, Layton Williams, Kae Alexander, Weruche Opia, Nikki Runeckles, Charlie Wernham, Jack Binstead",United Kingdom,2018-12-15,2015,TV-MA,87 min,Comedies,87.0,min,"Elliot Hegarty---Jack Whitehall, Joanna Scanlan, Iain Glen, Ethan Lawrence, Layton Williams, Kae Alexander, Weruche Opia, Nikki Runeckles, Charlie Wernham, Jack Binstead"
s8203,Movie,The Bad Kids,"Keith Fulton, Louis Pepe",Not Given,United States,2017-04-01,2016,TV-MA,101 min,Documentaries,101.0,min,"Keith Fulton, Louis Pepe---Not Given"
s8204,Movie,The Bare-Footed Kid,Johnnie To,"Aaron Kwok, Lung Ti, Maggie Cheung, Chien-lien Wu, Paul Chun, Kenneth Tsang",Hong Kong,2018-08-16,1993,TV-14,83 min,"Action & Adventure, International Movies",83.0,min,"Johnnie To---Aaron Kwok, Lung Ti, Maggie Cheung, Chien-lien Wu, Paul Chun, Kenneth Tsang"
s8205,Movie,The Basement,"Brian M. Conley, Nathan Ives","Mischa Barton, Jackson Davis, Cayleb Long, Tracie Thoms, Bailey Anne Borders",United States,2019-04-09,2018,TV-MA,89 min,"Horror Movies, Thrillers",89.0,min,"Brian M. Conley, Nathan Ives---Mischa Barton, Jackson Davis, Cayleb Long, Tracie Thoms, Bailey Anne Borders"
s8206,Movie,The Battle of Midway,John Ford,"Henry Fonda, Jane Darwell",United States,2017-03-31,1942,TV-14,18 min,"Classic Movies, Documentaries",18.0,min,"John Ford---Henry Fonda, Jane Darwell"
s8207,TV Show,The Beat,Not Given,"Henley Hii, Yise Loo, Aric Ho, Tiffany Leong, Issac Dang, Christy Yow",Not Given,2017-09-18,2012,TV-MA,1 Season,"International TV Shows, TV Dramas",1.0,Season,"Not Given---Henley Hii, Yise Loo, Aric Ho, Tiffany Leong, Issac Dang, Christy Yow"
s8208,TV Show,The Beginning of Life: The Series,Estela Renner,Not Given,Brazil,2016-11-11,2016,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",1.0,Season,Estela Renner---Not Given
s8209,TV Show,The Bible's Buried Secrets,Not Given,Francesca Stavrakopoulou,United Kingdom,2019-02-01,2011,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1.0,Season,Not Given---Francesca Stavrakopoulou
s8210,TV Show,The Big Catch,Not Given,Ben Fogle,United Kingdom,2019-02-01,2015,TV-PG,1 Season,"British TV Shows, Reality TV",1.0,Season,Not Given---Ben Fogle
s8211,Movie,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,Tommy Avallone,"Tommy Avallone, Bill Murray, Joel Murray, Peter Farrelly",United States,2018-12-31,2018,TV-MA,72 min,Documentaries,72.0,min,"Tommy Avallone---Tommy Avallone, Bill Murray, Joel Murray, Peter Farrelly"
s8212,Movie,The Black Room,Rolfe Kanefsky,"Natasha Henstridge, Lukas Hassel, Lin Shaye, Dominique Swain, Augie Duke, Caleb Scott, James Duval, Tiffany Shepis",United States,2017-08-07,2016,TV-MA,95 min,Horror Movies,95.0,min,"Rolfe Kanefsky---Natasha Henstridge, Lukas Hassel, Lin Shaye, Dominique Swain, Augie Duke, Caleb Scott, James Duval, Tiffany Shepis"
s8213,Movie,The Blackcoat's Daughter,Osgood Perkins,"Emma Roberts, Kiernan Shipka, Lucy Boynton, Lauren Holly, James Remar, Greg Ellwand, Elana Krausz, Heather Tod Mitchell, Peter James Haworth, Emma Holzer","Canada, United States",2019-05-18,2015,R,95 min,"Horror Movies, Independent Movies, Thrillers",95.0,min,"Osgood Perkins---Emma Roberts, Kiernan Shipka, Lucy Boynton, Lauren Holly, James Remar, Greg Ellwand, Elana Krausz, Heather Tod Mitchell, Peter James Haworth, Emma Holzer"
s8214,Movie,The Bleeder,Philippe Falardeau,"Liev Schreiber, Elisabeth Moss, Ron Perlman, Naomi Watts, Jim Gaffigan, Michael Rapaport, Pooch Hall, Morgan Spector, Jason Jones",United States,2019-03-29,2016,R,98 min,"Dramas, Sports Movies",98.0,min,"Philippe Falardeau---Liev Schreiber, Elisabeth Moss, Ron Perlman, Naomi Watts, Jim Gaffigan, Michael Rapaport, Pooch Hall, Morgan Spector, Jason Jones"
s8215,TV Show,The Blue Planet: A Natural History of the Oceans,Alastair Fothergill,David Attenborough,United Kingdom,2015-10-10,2001,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows",1.0,Season,Alastair Fothergill---David Attenborough
s8216,Movie,The Bomb,"Kevin Ford, Smriti Keshari, Eric Schlosser",Not Given,United States,2017-08-01,2016,TV-14,59 min,Documentaries,59.0,min,"Kevin Ford, Smriti Keshari, Eric Schlosser---Not Given"
s8217,TV Show,The Bomb Squad,Not Given,Christopher Eccleston,United Kingdom,2019-02-01,2011,TV-MA,1 Season,"British TV Shows, Docuseries",1.0,Season,Not Given---Christopher Eccleston
s8218,Movie,The Book of Eli,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits",United States,2019-07-01,2010,R,118 min,"Action & Adventure, Sci-Fi & Fantasy",118.0,min,"Albert Hughes, Allen Hughes---Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits"
s8219,Movie,The Boss's Daughter,Olivier Loustau,"Christa Théret, Olivier Loustau, Florence Thomassin, Patrick Descamps, Stéphane Rideau, Pierre Berriau, Deborah Grall, Vincent Martinez",France,2017-03-10,2015,TV-MA,98 min,"Dramas, International Movies, Romantic Movies",98.0,min,"Olivier Loustau---Christa Théret, Olivier Loustau, Florence Thomassin, Patrick Descamps, Stéphane Rideau, Pierre Berriau, Deborah Grall, Vincent Martinez"
s8220,Movie,The Bounty Hunter,Andy Tennant,"Jennifer Aniston, Gerard Butler, Jason Sudeikis, Jeff Garlin, Ritchie Coster, Cathy Moriarty, Peter Greene, Joel Marsh Garland, Siobhan Fallon Hogan, Dorian Missick, Adam Rose, Christine Baranski, Carol Kane, Adam LeFevre",United States,2019-10-01,2010,PG-13,111 min,"Action & Adventure, Comedies, Romantic Movies",111.0,min,"Andy Tennant---Jennifer Aniston, Gerard Butler, Jason Sudeikis, Jeff Garlin, Ritchie Coster, Cathy Moriarty, Peter Greene, Joel Marsh Garland, Siobhan Fallon Hogan, Dorian Missick, Adam Rose, Christine Baranski, Carol Kane, Adam LeFevre"
s8221,Movie,The Box,Richard Kelly,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush",United States,2019-06-01,2009,PG-13,116 min,"Sci-Fi & Fantasy, Thrillers",116.0,min,"Richard Kelly---Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush"
s8222,Movie,The Boy,William Brent Bell,"Jim Norton, Rupert Evans, Ben Robson, Lauren Cohan, James Russell, Jett Klyne, Diana Hardcastle","United States, Canada, China",2020-06-01,2016,PG-13,97 min,"Horror Movies, Independent Movies, Thrillers",97.0,min,"William Brent Bell---Jim Norton, Rupert Evans, Ben Robson, Lauren Cohan, James Russell, Jett Klyne, Diana Hardcastle"
s8223,Movie,The Boy in the Striped Pajamas,Mark Herman,"Asa Butterfield, Vera Farmiga, David Thewlis, Rupert Friend, David Hayman, Jack Scanlon, Amber Beattie, Sheila Hancock, Richard Johnson, Jim Norton","United Kingdom, United States",2019-01-01,2008,PG-13,95 min,"Dramas, Independent Movies, International Movies",95.0,min,"Mark Herman---Asa Butterfield, Vera Farmiga, David Thewlis, Rupert Friend, David Hayman, Jack Scanlon, Amber Beattie, Sheila Hancock, Richard Johnson, Jim Norton"
s8224,Movie,The Brave One,Neil Jordan,"Jodie Foster, Terrence Howard, Naveen Andrews, Carmen Ejogo, Nicky Katt, Mary Steenburgen, Lenny Venito, Zoë Kravitz, Jane Adams, Gordon MacDonald",United States,2019-11-01,2007,R,122 min,"Dramas, Thrillers",122.0,min,"Neil Jordan---Jodie Foster, Terrence Howard, Naveen Andrews, Carmen Ejogo, Nicky Katt, Mary Steenburgen, Lenny Venito, Zoë Kravitz, Jane Adams, Gordon MacDonald"
s8225,Movie,The Brawler,Ken Kushner,"Zach McGowan, Amy Smart, Joe Pantoliano, Burt Young, Tony Darrow, Nick Loeb, Taryn Manning, Jason James Richter",United States,2019-05-18,2019,TV-MA,95 min,"Dramas, Independent Movies, Sports Movies",95.0,min,"Ken Kushner---Zach McGowan, Amy Smart, Joe Pantoliano, Burt Young, Tony Darrow, Nick Loeb, Taryn Manning, Jason James Richter"
s8226,Movie,The Breadwinner,Nora Twomey,"Saara Chaudry, Soma Chhaya, Ali Badshah, Soma Bhatia, Shaista Latif, Laara Sadiq, Kawa Ada, Noorin Gulamgaus","Ireland, Canada, Luxembourg, United States, United Kingdom, Philippines, India",2018-02-20,2017,PG-13,93 min,"Children & Family Movies, Dramas, International Movies",93.0,min,"Nora Twomey---Saara Chaudry, Soma Chhaya, Ali Badshah, Soma Bhatia, Shaista Latif, Laara Sadiq, Kawa Ada, Noorin Gulamgaus"
s8227,Movie,The Break-Up,Peyton Reed,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio",United States,2019-07-16,2006,PG-13,107 min,"Comedies, Dramas, Romantic Movies",107.0,min,"Peyton Reed---Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio"
